task_id,instance_id,repo_key,source,key_files,key_lines,key_tokens,repo_files,repo_tokens
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/core/results_output.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,symbol,4,794,6018,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/performance_profiler.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,co_edited,3,1264,9911,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/performance_profiler.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,symbol,4,1349,10479,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/plots.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,co_edited,3,1173,9288,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/plots.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,symbol,4,1258,9856,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/problem_summary_page.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,co_edited,3,1348,10556,114,128598
fitbenchmarking__fitbenchmarking-1203::fitbenchmarking/results_processing/problem_summary_page.py,fitbenchmarking__fitbenchmarking-1203,fitbenchmarking/fitbenchmarking,symbol,4,1433,11124,114,128598
fitbenchmarking__fitbenchmarking-1244::fitbenchmarking/core/fitting_benchmarking.py,fitbenchmarking__fitbenchmarking-1244,fitbenchmarking/fitbenchmarking,co_edited,1,61,556,116,133209
fitbenchmarking__fitbenchmarking-1244::fitbenchmarking/core/fitting_benchmarking.py,fitbenchmarking__fitbenchmarking-1244,fitbenchmarking/fitbenchmarking,symbol,1,706,6031,116,133209
fitbenchmarking__fitbenchmarking-1244::setup.py,fitbenchmarking__fitbenchmarking-1244,fitbenchmarking/fitbenchmarking,co_edited,1,670,5276,116,133209
fitbenchmarking__fitbenchmarking-1244::setup.py,fitbenchmarking__fitbenchmarking-1244,fitbenchmarking/fitbenchmarking,symbol,2,1376,11307,116,133209
fitbenchmarking__fitbenchmarking-1337::fitbenchmarking/core/results_output.py,fitbenchmarking__fitbenchmarking-1337,fitbenchmarking/fitbenchmarking,symbol,1,584,4217,120,136779
fitbenchmarking__fitbenchmarking-1150::fitbenchmarking/core/results_output.py,fitbenchmarking__fitbenchmarking-1150,fitbenchmarking/fitbenchmarking,co_edited,1,118,852,110,117071
fitbenchmarking__fitbenchmarking-1150::fitbenchmarking/core/results_output.py,fitbenchmarking__fitbenchmarking-1150,fitbenchmarking/fitbenchmarking,symbol,2,386,2809,110,117071
fitbenchmarking__fitbenchmarking-1150::fitbenchmarking/results_processing/fitting_report.py,fitbenchmarking__fitbenchmarking-1150,fitbenchmarking/fitbenchmarking,co_edited,1,474,3874,110,117071
fitbenchmarking__fitbenchmarking-1150::fitbenchmarking/results_processing/fitting_report.py,fitbenchmarking__fitbenchmarking-1150,fitbenchmarking/fitbenchmarking,symbol,2,742,5831,110,117071
fitbenchmarking__fitbenchmarking-604::fitbenchmarking/core/fitting_benchmarking.py,fitbenchmarking__fitbenchmarking-604,fitbenchmarking/fitbenchmarking,co_edited,1,365,2597,73,56143
fitbenchmarking__fitbenchmarking-604::fitbenchmarking/core/fitting_benchmarking.py,fitbenchmarking__fitbenchmarking-604,fitbenchmarking/fitbenchmarking,symbol,5,1238,8746,73,56143
fitbenchmarking__fitbenchmarking-604::fitbenchmarking/parsing/nist_parser.py,fitbenchmarking__fitbenchmarking-604,fitbenchmarking/fitbenchmarking,co_edited,1,404,3211,73,56143
fitbenchmarking__fitbenchmarking-604::fitbenchmarking/parsing/nist_parser.py,fitbenchmarking__fitbenchmarking-604,fitbenchmarking/fitbenchmarking,symbol,5,1277,9360,73,56143
fitbenchmarking__fitbenchmarking-1462::fitbenchmarking/results_processing/fitting_report.py,fitbenchmarking__fitbenchmarking-1462,fitbenchmarking/fitbenchmarking,co_edited,1,681,5087,121,145512
fitbenchmarking__fitbenchmarking-1462::fitbenchmarking/results_processing/fitting_report.py,fitbenchmarking__fitbenchmarking-1462,fitbenchmarking/fitbenchmarking,symbol,2,1607,11669,121,145512
fitbenchmarking__fitbenchmarking-1462::fitbenchmarking/results_processing/plots.py,fitbenchmarking__fitbenchmarking-1462,fitbenchmarking/fitbenchmarking,co_edited,1,152,1076,121,145512
fitbenchmarking__fitbenchmarking-1462::fitbenchmarking/results_processing/plots.py,fitbenchmarking__fitbenchmarking-1462,fitbenchmarking/fitbenchmarking,symbol,2,1078,7658,121,145512
fitbenchmarking__fitbenchmarking-904::fitbenchmarking/jacobian/analytic_jacobian.py,fitbenchmarking__fitbenchmarking-904,fitbenchmarking/fitbenchmarking,symbol,1,92,530,92,90575
fitbenchmarking__fitbenchmarking-1085::fitbenchmarking/controllers/ralfit_controller.py,fitbenchmarking__fitbenchmarking-1085,fitbenchmarking/fitbenchmarking,co_edited,1,576,4978,106,108311
fitbenchmarking__fitbenchmarking-1085::fitbenchmarking/controllers/ralfit_controller.py,fitbenchmarking__fitbenchmarking-1085,fitbenchmarking/fitbenchmarking,symbol,1,422,3454,106,108311
fitbenchmarking__fitbenchmarking-1085::fitbenchmarking/utils/options.py,fitbenchmarking__fitbenchmarking-1085,fitbenchmarking/fitbenchmarking,co_edited,1,142,1140,106,108311
fitbenchmarking__fitbenchmarking-1085::fitbenchmarking/utils/options.py,fitbenchmarking__fitbenchmarking-1085,fitbenchmarking/fitbenchmarking,symbol,2,564,4594,106,108311
fitbenchmarking__fitbenchmarking-887::fitbenchmarking/jacobian/analytic_jacobian.py,fitbenchmarking__fitbenchmarking-887,fitbenchmarking/fitbenchmarking,symbol,1,92,530,85,83754
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/dfogn_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,co_edited,4,341,2222,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/dfogn_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,symbol,1,129,842,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/minuit_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,co_edited,4,332,2059,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/minuit_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,symbol,1,129,842,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/ralfit_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,co_edited,4,324,2049,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/ralfit_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,symbol,1,129,842,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/scipy_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,co_edited,4,350,2273,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/fitting/controllers/scipy_controller.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,symbol,1,129,842,141,242121
fitbenchmarking__fitbenchmarking-329::fitbenchmarking/parsing/fitting_problem.py,fitbenchmarking__fitbenchmarking-329,fitbenchmarking/fitbenchmarking,co_edited,4,277,1745,141,242121
fonttools__fonttools-3726::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3726,fonttools/fonttools,co_edited,1,3204,27964,334,1093880
fonttools__fonttools-3726::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3726,fonttools/fonttools,symbol,1,3204,27964,334,1093880
fonttools__fonttools-3726::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3726,fonttools/fonttools,co_edited,1,1722,15415,334,1093880
fonttools__fonttools-3726::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3726,fonttools/fonttools,symbol,1,1722,15415,334,1093880
fonttools__fonttools-3559::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3559,fonttools/fonttools,co_edited,1,3200,27917,333,1072271
fonttools__fonttools-3559::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3559,fonttools/fonttools,symbol,1,3200,27917,333,1072271
fonttools__fonttools-3559::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3559,fonttools/fonttools,co_edited,1,1719,15299,333,1072271
fonttools__fonttools-3559::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3559,fonttools/fonttools,symbol,1,1719,15299,333,1072271
fonttools__fonttools-3907::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3907,fonttools/fonttools,co_edited,2,2492,20903,350,1120749
fonttools__fonttools-3907::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3907,fonttools/fonttools,symbol,2,2492,20903,350,1120749
fonttools__fonttools-3907::Lib/fontTools/feaLib/parser.py,fonttools__fonttools-3907,fonttools/fonttools,co_edited,2,1915,17061,350,1120749
fonttools__fonttools-3907::Lib/fontTools/feaLib/parser.py,fonttools__fonttools-3907,fonttools/fonttools,symbol,2,1915,17061,350,1120749
fonttools__fonttools-3907::Lib/fontTools/feaLib/variableScalar.py,fonttools__fonttools-3907,fonttools/fonttools,co_edited,2,4181,36230,350,1120749
fonttools__fonttools-3907::Lib/fontTools/feaLib/variableScalar.py,fonttools__fonttools-3907,fonttools/fonttools,symbol,2,4181,36230,350,1120749
fonttools__fonttools-3429::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3429,fonttools/fonttools,co_edited,2,5191,44987,324,1048983
fonttools__fonttools-3429::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3429,fonttools/fonttools,symbol,2,5191,44987,324,1048983
fonttools__fonttools-3429::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3429,fonttools/fonttools,co_edited,2,3985,34461,324,1048983
fonttools__fonttools-3429::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3429,fonttools/fonttools,symbol,2,3985,34461,324,1048983
fonttools__fonttools-3429::Lib/fontTools/ttLib/tables/otTables.py,fonttools__fonttools-3429,fonttools/fonttools,co_edited,2,4630,40918,324,1048983
fonttools__fonttools-3429::Lib/fontTools/ttLib/tables/otTables.py,fonttools__fonttools-3429,fonttools/fonttools,symbol,2,4630,40918,324,1048983
fonttools__fonttools-3437::Lib/fontTools/designspaceLib/__init__.py,fonttools__fonttools-3437,fonttools/fonttools,co_edited,1,3738,32035,324,1049369
fonttools__fonttools-3437::Lib/fontTools/subset/__init__.py,fonttools__fonttools-3437,fonttools/fonttools,co_edited,1,3281,26229,324,1049369
fonttools__fonttools-3437::Lib/fontTools/subset/__init__.py,fonttools__fonttools-3437,fonttools/fonttools,symbol,1,3281,26229,324,1049369
fonttools__fonttools-3874::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3874,fonttools/fonttools,co_edited,1,3435,29685,338,1111831
fonttools__fonttools-3874::Lib/fontTools/feaLib/builder.py,fonttools__fonttools-3874,fonttools/fonttools,symbol,1,3435,29685,338,1111831
fonttools__fonttools-3874::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3874,fonttools/fonttools,co_edited,1,1796,16102,338,1111831
fonttools__fonttools-3874::Lib/fontTools/otlLib/builder.py,fonttools__fonttools-3874,fonttools/fonttools,symbol,1,1796,16102,338,1111831
frictionlessdata__frictionless-py-1117::frictionless/package/package.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,co_edited,2,1672,10869,248,128009
frictionlessdata__frictionless-py-1117::frictionless/package/package.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,symbol,4,1525,9661,248,128009
frictionlessdata__frictionless-py-1117::frictionless/program/validate.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,co_edited,2,2052,12918,248,128009
frictionlessdata__frictionless-py-1117::frictionless/program/validate.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,symbol,5,2272,14306,248,128009
frictionlessdata__frictionless-py-1117::frictionless/resource/resource.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,co_edited,2,1114,7241,248,128009
frictionlessdata__frictionless-py-1117::frictionless/resource/resource.py,frictionlessdata__frictionless-py-1117,frictionlessdata/frictionless-py,symbol,4,967,6033,248,128009
frictionlessdata__frictionless-py-1045::frictionless/plugins/excel.py,frictionlessdata__frictionless-py-1045,frictionlessdata/frictionless-py,symbol,5,430,2374,116,113951
frictionlessdata__frictionless-py-659::frictionless/file.py,frictionlessdata__frictionless-py-659,frictionlessdata/frictionless-py,co_edited,1,278,1742,114,102459
frictionlessdata__frictionless-py-659::frictionless/file.py,frictionlessdata__frictionless-py-659,frictionlessdata/frictionless-py,symbol,1,278,1742,114,102459
frictionlessdata__frictionless-py-659::frictionless/metadata.py,frictionlessdata__frictionless-py-659,frictionlessdata/frictionless-py,co_edited,1,206,1303,114,102459
frictionlessdata__frictionless-py-659::frictionless/metadata.py,frictionlessdata__frictionless-py-659,frictionlessdata/frictionless-py,symbol,1,206,1303,114,102459
frictionlessdata__frictionless-py-724::frictionless/helpers.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,co_edited,2,1473,9261,115,104841
frictionlessdata__frictionless-py-724::frictionless/helpers.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,symbol,2,1473,9261,115,104841
frictionlessdata__frictionless-py-724::frictionless/metadata.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,co_edited,2,1701,10703,115,104841
frictionlessdata__frictionless-py-724::frictionless/metadata.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,symbol,1,1197,7502,115,104841
frictionlessdata__frictionless-py-724::frictionless/resource.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,co_edited,2,780,4960,115,104841
frictionlessdata__frictionless-py-724::frictionless/resource.py,frictionlessdata__frictionless-py-724,frictionlessdata/frictionless-py,symbol,1,276,1759,115,104841
frictionlessdata__frictionless-py-994::frictionless/plugin.py,frictionlessdata__frictionless-py-994,frictionlessdata/frictionless-py,co_edited,1,1282,8092,116,111935
frictionlessdata__frictionless-py-994::frictionless/plugin.py,frictionlessdata__frictionless-py-994,frictionlessdata/frictionless-py,symbol,6,1730,10905,116,111935
frictionlessdata__frictionless-py-994::frictionless/resource.py,frictionlessdata__frictionless-py-994,frictionlessdata/frictionless-py,co_edited,1,148,575,116,111935
frictionlessdata__frictionless-py-994::frictionless/resource.py,frictionlessdata__frictionless-py-994,frictionlessdata/frictionless-py,symbol,5,448,2813,116,111935
frictionlessdata__frictionless-py-1007::frictionless/errors/cell.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,co_edited,3,1104,6411,116,112198
frictionlessdata__frictionless-py-1007::frictionless/errors/cell.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,symbol,3,931,5338,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/cell.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,co_edited,3,1024,6231,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/cell.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,symbol,3,931,5338,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/row.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,co_edited,3,976,5968,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/row.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,symbol,2,658,3739,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/table.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,co_edited,3,643,4091,116,112198
frictionlessdata__frictionless-py-1007::frictionless/steps/table.py,frictionlessdata__frictionless-py-1007,frictionlessdata/frictionless-py,symbol,2,325,1862,116,112198
frictionlessdata__frictionless-py-952::frictionless/errors/cell.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,co_edited,2,478,2901,116,110374
frictionlessdata__frictionless-py-952::frictionless/errors/cell.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,symbol,2,478,2901,116,110374
frictionlessdata__frictionless-py-952::frictionless/errors/row.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,co_edited,2,539,3493,116,110374
frictionlessdata__frictionless-py-952::frictionless/errors/row.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,symbol,2,539,3493,116,110374
frictionlessdata__frictionless-py-952::frictionless/row.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,co_edited,2,227,1684,116,110374
frictionlessdata__frictionless-py-952::frictionless/row.py,frictionlessdata__frictionless-py-952,frictionlessdata/frictionless-py,symbol,2,227,1684,116,110374
frictionlessdata__frictionless-py-1112::frictionless/actions/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,co_edited,3,723,4325,248,127882
frictionlessdata__frictionless-py-1112::frictionless/actions/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,symbol,4,1470,8970,248,127882
frictionlessdata__frictionless-py-1112::frictionless/package/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,co_edited,3,1045,6353,248,127882
frictionlessdata__frictionless-py-1112::frictionless/package/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,symbol,4,1792,10998,248,127882
frictionlessdata__frictionless-py-1112::frictionless/program/common.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,co_edited,3,842,5615,248,127882
frictionlessdata__frictionless-py-1112::frictionless/program/common.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,symbol,4,1589,10260,248,127882
frictionlessdata__frictionless-py-1112::frictionless/program/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,co_edited,3,759,4284,248,127882
frictionlessdata__frictionless-py-1112::frictionless/program/validate.py,frictionlessdata__frictionless-py-1112,frictionlessdata/frictionless-py,symbol,4,1506,8929,248,127882
frictionlessdata__frictionless-py-1047::frictionless/detector.py,frictionlessdata__frictionless-py-1047,frictionlessdata/frictionless-py,symbol,4,243,1501,116,114144
frictionlessdata__frictionless-py-1137::frictionless/package/package.py,frictionlessdata__frictionless-py-1137,frictionlessdata/frictionless-py,symbol,1,1315,8360,249,129730
frictionlessdata__frictionless-py-1092::frictionless/types/number.py,frictionlessdata__frictionless-py-1092,frictionlessdata/frictionless-py,symbol,1,60,227,245,126674
